group_id,group_size,avg_similarity,total_methods,deleted_count,deleted_ratio,is_fully_deleted,is_partially_deleted,is_surviving
177,4,83.33333333333333,4,0,0.0,False,False,True
128,5,82.83333333333333,5,0,0.0,False,False,True
571,2,71.0,2,1,0.5,False,True,False
1577,1,0.0,2,0,0.0,False,False,True
581,2,72.0,2,0,0.0,False,False,True
65,7,83.28571428571429,11,0,0.0,False,False,True
309,3,81.5,3,0,0.0,False,False,True
694,2,79.0,2,0,0.0,False,False,True
1576,1,0.0,2,2,1.0,True,False,False
573,2,80.0,2,0,0.0,False,False,True
129,5,86.0,5,1,0.2,False,True,False
5,27,78.91176470588235,27,0,0.0,False,False,True
591,2,74.0,2,0,0.0,False,False,True
308,3,83.0,3,3,1.0,True,False,False
595,2,78.0,2,2,1.0,True,False,False
572,2,89.0,2,0,0.0,False,False,True
130,5,75.6,5,5,1.0,True,False,False
576,2,73.0,2,2,1.0,True,False,False
316,3,79.0,3,0,0.0,False,False,True
693,2,78.0,2,0,0.0,False,False,True
575,2,73.0,2,2,1.0,True,False,False
577,2,89.0,2,1,0.5,False,True,False
574,2,74.0,2,2,1.0,True,False,False
178,4,88.66666666666667,4,3,0.75,False,True,False
578,2,90.0,2,0,0.0,False,False,True
310,3,78.33333333333333,5,3,0.6,False,True,False
132,5,77.625,5,3,0.6,False,True,False
584,2,86.0,2,0,0.0,False,False,True
579,2,81.0,2,0,0.0,False,False,True
580,2,90.0,2,0,0.0,False,False,True
593,2,73.0,2,0,0.0,False,False,True
582,2,78.0,2,0,0.0,False,False,True
600,2,93.0,2,2,1.0,True,False,False
583,2,84.0,2,1,0.5,False,True,False
596,2,87.0,2,1,0.5,False,True,False
317,3,80.0,3,1,0.3333333333333333,False,True,False
589,2,76.0,2,1,0.5,False,True,False
695,2,75.0,2,0,0.0,False,False,True
336,3,85.5,3,0,0.0,False,False,True
311,3,76.5,4,0,0.0,False,False,True
586,2,85.0,2,0,0.0,False,False,True
585,2,70.0,2,0,0.0,False,False,True
587,2,86.0,2,0,0.0,False,False,True
588,2,70.0,2,0,0.0,False,False,True
313,3,100.0,3,3,1.0,True,False,False
609,2,100.0,2,0,0.0,False,False,True
312,3,92.5,3,0,0.0,False,False,True
590,2,93.0,2,0,0.0,False,False,True
611,2,77.0,2,0,0.0,False,False,True
604,2,100.0,2,0,0.0,False,False,True
606,2,75.0,2,2,1.0,True,False,False
607,2,100.0,2,0,0.0,False,False,True
315,3,100.0,3,0,0.0,False,False,True
608,2,100.0,2,0,0.0,False,False,True
613,2,74.0,2,1,0.5,False,True,False
319,3,76.0,3,0,0.0,False,False,True
597,2,81.0,2,0,0.0,False,False,True
614,2,78.0,2,0,0.0,False,False,True
610,2,100.0,2,0,0.0,False,False,True
592,2,100.0,2,0,0.0,False,False,True
626,2,90.0,2,0,0.0,False,False,True
314,3,100.0,3,0,0.0,False,False,True
598,2,100.0,2,0,0.0,False,False,True
594,2,79.0,2,0,0.0,False,False,True
602,2,100.0,2,0,0.0,False,False,True
603,2,88.0,2,0,0.0,False,False,True
599,2,100.0,2,0,0.0,False,False,True
672,2,77.0,2,0,0.0,False,False,True
325,3,89.33333333333333,3,0,0.0,False,False,True
642,2,94.0,2,0,0.0,False,False,True
17,14,81.13793103448276,14,0,0.0,False,False,True
318,3,100.0,3,0,0.0,False,False,True
179,4,87.33333333333333,4,0,0.0,False,False,True
4,30,80.3030303030303,30,0,0.0,False,False,True
650,2,75.0,2,0,0.0,False,False,True
66,7,88.16666666666667,7,0,0.0,False,False,True
601,2,100.0,2,0,0.0,False,False,True
631,2,100.0,2,0,0.0,False,False,True
638,2,84.0,2,2,1.0,True,False,False
636,2,100.0,2,0,0.0,False,False,True
605,2,100.0,2,0,0.0,False,False,True
641,2,100.0,2,0,0.0,False,False,True
67,7,85.5,7,0,0.0,False,False,True
617,2,80.0,2,0,0.0,False,False,True
616,2,83.0,2,0,0.0,False,False,True
131,5,86.8,5,0,0.0,False,False,True
646,2,89.0,2,0,0.0,False,False,True
627,2,72.0,2,0,0.0,False,False,True
180,4,89.16666666666667,4,0,0.0,False,False,True
648,2,100.0,2,0,0.0,False,False,True
678,2,89.0,2,0,0.0,False,False,True
1578,1,0.0,2,0,0.0,False,False,True
680,2,87.0,2,0,0.0,False,False,True
681,2,87.0,2,0,0.0,False,False,True
679,2,75.0,2,0,0.0,False,False,True
30,10,83.07142857142857,12,0,0.0,False,False,True
682,2,93.0,2,0,0.0,False,False,True
133,5,100.0,5,0,0.0,False,False,True
619,2,100.0,2,0,0.0,False,False,True
615,2,100.0,2,0,0.0,False,False,True
612,2,100.0,2,0,0.0,False,False,True
620,2,100.0,2,0,0.0,False,False,True
666,2,82.0,2,0,0.0,False,False,True
639,2,100.0,2,0,0.0,False,False,True
621,2,100.0,2,0,0.0,False,False,True
684,2,85.0,2,0,0.0,False,False,True
625,2,78.0,2,0,0.0,False,False,True
618,2,70.0,2,0,0.0,False,False,True
623,2,84.0,2,0,0.0,False,False,True
181,4,73.4,4,0,0.0,False,False,True
629,2,100.0,2,0,0.0,False,False,True
665,2,76.0,2,0,0.0,False,False,True
633,2,90.0,2,0,0.0,False,False,True
320,3,100.0,3,0,0.0,False,False,True
632,2,100.0,2,0,0.0,False,False,True
667,2,100.0,2,0,0.0,False,False,True
653,2,100.0,2,0,0.0,False,False,True
321,3,73.0,3,0,0.0,False,False,True
622,2,77.0,2,0,0.0,False,False,True
184,4,75.5,4,0,0.0,False,False,True
640,2,83.0,2,0,0.0,False,False,True
668,2,87.0,2,0,0.0,False,False,True
182,4,78.66666666666667,4,0,0.0,False,False,True
635,2,100.0,2,0,0.0,False,False,True
662,2,100.0,2,0,0.0,False,False,True
94,6,80.6,6,0,0.0,False,False,True
624,2,74.0,2,1,0.5,False,True,False
673,2,83.0,2,0,0.0,False,False,True
628,2,87.0,2,0,0.0,False,False,True
91,6,86.2,6,0,0.0,False,False,True
643,2,76.0,2,0,0.0,False,False,True
630,2,73.0,2,0,0.0,False,False,True
675,2,70.0,2,0,0.0,False,False,True
692,2,75.0,2,0,0.0,False,False,True
634,2,79.0,2,0,0.0,False,False,True
322,3,72.0,3,1,0.3333333333333333,False,True,False
20,12,81.96428571428571,12,0,0.0,False,False,True
333,3,80.0,3,0,0.0,False,False,True
332,3,79.5,3,0,0.0,False,False,True
687,2,76.0,2,0,0.0,False,False,True
53,8,76.0,8,0,0.0,False,False,True
134,5,89.0,5,0,0.0,False,False,True
637,2,100.0,2,0,0.0,False,False,True
329,3,84.0,3,0,0.0,False,False,True
95,6,76.2,6,0,0.0,False,False,True
93,6,73.2,6,0,0.0,False,False,True
689,2,88.0,2,0,0.0,False,False,True
331,3,82.33333333333333,3,0,0.0,False,False,True
330,3,76.5,3,0,0.0,False,False,True
183,4,83.8,4,2,0.5,False,True,False
327,3,90.0,3,0,0.0,False,False,True
326,3,72.5,3,0,0.0,False,False,True
657,2,100.0,2,0,0.0,False,False,True
652,2,100.0,2,0,0.0,False,False,True
644,2,100.0,2,0,0.0,False,False,True
334,3,83.0,3,0,0.0,False,False,True
324,3,91.5,3,0,0.0,False,False,True
654,2,70.0,2,0,0.0,False,False,True
674,2,87.0,2,0,0.0,False,False,True
685,2,71.0,2,0,0.0,False,False,True
645,2,90.0,2,0,0.0,False,False,True
688,2,87.0,2,0,0.0,False,False,True
683,2,85.0,2,0,0.0,False,False,True
677,2,72.0,2,0,0.0,False,False,True
323,3,78.0,3,0,0.0,False,False,True
690,2,77.0,2,0,0.0,False,False,True
691,2,92.0,2,0,0.0,False,False,True
647,2,100.0,2,0,0.0,False,False,True
651,2,88.0,2,0,0.0,False,False,True
649,2,79.0,2,0,0.0,False,False,True
92,6,73.42857142857143,6,0,0.0,False,False,True
655,2,72.0,2,0,0.0,False,False,True
658,2,100.0,2,0,0.0,False,False,True
659,2,90.0,2,0,0.0,False,False,True
686,2,76.0,2,0,0.0,False,False,True
671,2,81.0,2,0,0.0,False,False,True
660,2,100.0,2,0,0.0,False,False,True
335,3,78.66666666666667,3,0,0.0,False,False,True
661,2,79.0,2,0,0.0,False,False,True
656,2,94.0,2,2,1.0,True,False,False
676,2,70.0,2,0,0.0,False,False,True
664,2,90.0,2,0,0.0,False,False,True
328,3,100.0,3,1,0.3333333333333333,False,True,False
663,2,88.0,2,0,0.0,False,False,True
669,2,95.0,2,0,0.0,False,False,True
670,2,82.0,2,0,0.0,False,False,True
794,2,79.0,2,1,0.5,False,True,False
696,2,100.0,2,0,0.0,False,False,True
728,2,78.0,2,0,0.0,False,False,True
201,4,77.0,4,0,0.0,False,False,True
337,3,84.0,3,0,0.0,False,False,True
701,2,76.0,2,1,0.5,False,True,False
757,2,72.0,2,0,0.0,False,False,True
185,4,82.66666666666667,4,0,0.0,False,False,True
697,2,100.0,2,0,0.0,False,False,True
700,2,100.0,2,0,0.0,False,False,True
347,3,78.66666666666667,3,0,0.0,False,False,True
2,34,78.70270270270271,38,2,0.05263157894736842,False,True,False
353,3,87.5,3,0,0.0,False,False,True
187,4,91.0,4,4,1.0,True,False,False
729,2,100.0,2,0,0.0,False,False,True
698,2,100.0,2,0,0.0,False,False,True
100,6,80.57142857142857,6,0,0.0,False,False,True
188,4,89.0,4,0,0.0,False,False,True
699,2,100.0,2,0,0.0,False,False,True
354,3,89.5,3,0,0.0,False,False,True
352,3,84.66666666666667,3,0,0.0,False,False,True
708,2,70.0,2,0,0.0,False,False,True
706,2,100.0,2,0,0.0,False,False,True
703,2,100.0,2,0,0.0,False,False,True
99,6,85.25,6,0,0.0,False,False,True
96,6,96.0,6,5,0.8333333333333334,False,True,False
68,7,77.75,7,0,0.0,False,False,True
731,2,80.0,2,0,0.0,False,False,True
705,2,100.0,2,0,0.0,False,False,True
730,2,85.0,2,0,0.0,False,False,True
189,4,93.0,4,0,0.0,False,False,True
186,4,100.0,4,0,0.0,False,False,True
36,9,84.92307692307692,9,0,0.0,False,False,True
707,2,100.0,2,0,0.0,False,False,True
341,3,85.66666666666667,3,0,0.0,False,False,True
722,2,77.0,2,0,0.0,False,False,True
738,2,95.0,2,0,0.0,False,False,True
772,2,89.0,2,0,0.0,False,False,True
739,2,100.0,2,0,0.0,False,False,True
725,2,80.0,2,0,0.0,False,False,True
762,2,90.0,2,0,0.0,False,False,True
193,4,83.33333333333333,4,0,0.0,False,False,True
732,2,95.0,2,0,0.0,False,False,True
737,2,76.0,2,0,0.0,False,False,True
194,4,84.0,4,2,0.5,False,True,False
743,2,89.0,2,0,0.0,False,False,True
197,4,80.66666666666667,4,0,0.0,False,False,True
745,2,92.0,2,0,0.0,False,False,True
747,2,90.0,2,0,0.0,False,False,True
749,2,87.0,2,0,0.0,False,False,True
751,2,79.0,2,0,0.0,False,False,True
752,2,74.0,2,0,0.0,False,False,True
753,2,92.0,2,0,0.0,False,False,True
754,2,84.0,2,0,0.0,False,False,True
756,2,75.0,2,0,0.0,False,False,True
759,2,75.0,2,0,0.0,False,False,True
764,2,90.0,2,0,0.0,False,False,True
37,9,82.0,9,0,0.0,False,False,True
702,2,92.0,2,0,0.0,False,False,True
98,6,84.66666666666667,6,0,0.0,False,False,True
69,7,75.5,7,0,0.0,False,False,True
135,5,77.5,5,0,0.0,False,False,True
704,2,93.0,2,0,0.0,False,False,True
741,2,89.0,2,1,0.5,False,True,False
355,3,85.5,3,0,0.0,False,False,True
763,2,100.0,2,0,0.0,False,False,True
735,2,100.0,2,0,0.0,False,False,True
192,4,85.33333333333333,4,0,0.0,False,False,True
709,2,73.0,2,0,0.0,False,False,True
790,2,86.0,2,1,0.5,False,True,False
710,2,100.0,2,0,0.0,False,False,True
97,6,90.0,6,0,0.0,False,False,True
190,4,83.75,4,0,0.0,False,False,True
766,2,100.0,2,0,0.0,False,False,True
744,2,84.0,2,0,0.0,False,False,True
711,2,70.0,2,0,0.0,False,False,True
768,2,91.0,2,0,0.0,False,False,True
726,2,76.0,2,0,0.0,False,False,True
340,3,100.0,3,3,1.0,True,False,False
349,3,79.66666666666667,3,1,0.3333333333333333,False,True,False
727,2,76.0,2,0,0.0,False,False,True
198,4,76.4,4,0,0.0,False,False,True
767,2,88.0,2,0,0.0,False,False,True
199,4,73.33333333333333,4,0,0.0,False,False,True
9,20,88.07317073170732,20,5,0.25,False,True,False
346,3,96.0,3,0,0.0,False,False,True
769,2,90.0,2,0,0.0,False,False,True
338,3,88.5,3,0,0.0,False,False,True
339,3,100.0,3,1,0.3333333333333333,False,True,False
736,2,80.0,2,0,0.0,False,False,True
343,3,100.0,3,0,0.0,False,False,True
742,2,100.0,2,0,0.0,False,False,True
351,3,100.0,3,0,0.0,False,False,True
713,2,100.0,2,0,0.0,False,False,True
733,2,81.0,2,0,0.0,False,False,True
344,3,100.0,3,0,0.0,False,False,True
773,2,100.0,2,0,0.0,False,False,True
781,2,70.0,2,0,0.0,False,False,True
748,2,81.0,2,0,0.0,False,False,True
734,2,92.0,2,0,0.0,False,False,True
717,2,87.0,2,0,0.0,False,False,True
71,7,90.71428571428572,7,0,0.0,False,False,True
716,2,75.0,2,0,0.0,False,False,True
715,2,75.0,2,0,0.0,False,False,True
348,3,81.0,3,0,0.0,False,False,True
712,2,100.0,2,0,0.0,False,False,True
746,2,75.0,2,0,0.0,False,False,True
191,4,100.0,4,0,0.0,False,False,True
782,2,100.0,2,0,0.0,False,False,True
783,2,100.0,2,0,0.0,False,False,True
740,2,74.0,2,0,0.0,False,False,True
357,3,100.0,3,0,0.0,False,False,True
777,2,85.0,2,0,0.0,False,False,True
784,2,76.0,2,0,0.0,False,False,True
714,2,100.0,2,0,0.0,False,False,True
792,2,70.0,2,0,0.0,False,False,True
750,2,100.0,2,0,0.0,False,False,True
718,2,100.0,2,0,0.0,False,False,True
779,2,83.0,2,0,0.0,False,False,True
358,3,75.0,3,0,0.0,False,False,True
719,2,100.0,2,0,0.0,False,False,True
200,4,76.75,4,0,0.0,False,False,True
791,2,91.0,2,1,0.5,False,True,False
721,2,73.0,2,0,0.0,False,False,True
136,5,97.83333333333331,5,0,0.0,False,False,True
785,2,91.0,2,0,0.0,False,False,True
796,2,88.0,2,0,0.0,False,False,True
720,2,93.0,2,0,0.0,False,False,True
793,2,81.0,2,0,0.0,False,False,True
70,7,80.0,7,1,0.14285714285714285,False,True,False
771,2,78.0,2,1,0.5,False,True,False
788,2,87.0,2,0,0.0,False,False,True
770,2,90.0,2,0,0.0,False,False,True
786,2,100.0,2,0,0.0,False,False,True
798,2,77.0,2,2,1.0,True,False,False
758,2,76.0,2,2,1.0,True,False,False
795,2,83.0,2,0,0.0,False,False,True
797,2,86.0,2,0,0.0,False,False,True
787,2,100.0,2,0,0.0,False,False,True
760,2,86.0,2,0,0.0,False,False,True
755,2,76.0,2,0,0.0,False,False,True
38,9,77.85714285714286,9,0,0.0,False,False,True
345,3,94.33333333333331,3,0,0.0,False,False,True
137,5,76.16666666666667,5,1,0.2,False,True,False
789,2,100.0,2,0,0.0,False,False,True
195,4,82.8,4,0,0.0,False,False,True
342,3,88.0,3,0,0.0,False,False,True
723,2,100.0,2,0,0.0,False,False,True
761,2,89.0,2,0,0.0,False,False,True
350,3,100.0,3,0,0.0,False,False,True
724,2,82.0,2,0,0.0,False,False,True
196,4,92.66666666666669,4,0,0.0,False,False,True
138,5,81.2,5,0,0.0,False,False,True
765,2,100.0,2,0,0.0,False,False,True
774,2,72.0,2,0,0.0,False,False,True
356,3,86.0,3,0,0.0,False,False,True
775,2,100.0,2,0,0.0,False,False,True
776,2,100.0,2,0,0.0,False,False,True
778,2,100.0,2,0,0.0,False,False,True
780,2,96.0,2,0,0.0,False,False,True
809,2,83.0,2,2,1.0,True,False,False
801,2,72.0,2,0,0.0,False,False,True
202,4,100.0,4,0,0.0,False,False,True
813,2,73.0,2,0,0.0,False,False,True
799,2,82.0,2,0,0.0,False,False,True
206,4,80.16666666666667,4,0,0.0,False,False,True
203,4,82.25,4,0,0.0,False,False,True
800,2,73.0,2,0,0.0,False,False,True
72,7,82.3,7,0,0.0,False,False,True
204,4,73.0,4,0,0.0,False,False,True
829,2,90.0,2,0,0.0,False,False,True
359,3,84.33333333333333,3,0,0.0,False,False,True
840,2,79.0,2,0,0.0,False,False,True
815,2,86.0,2,0,0.0,False,False,True
805,2,70.0,2,0,0.0,False,False,True
888,2,80.0,2,0,0.0,False,False,True
887,2,81.0,2,0,0.0,False,False,True
210,4,80.66666666666667,4,0,0.0,False,False,True
869,2,71.0,2,0,0.0,False,False,True
876,2,78.0,2,0,0.0,False,False,True
817,2,100.0,2,0,0.0,False,False,True
386,3,79.0,3,0,0.0,False,False,True
845,2,77.0,2,0,0.0,False,False,True
806,2,86.0,2,0,0.0,False,False,True
207,4,75.33333333333333,4,0,0.0,False,False,True
870,2,94.0,2,0,0.0,False,False,True
18,14,78.76190476190476,14,0,0.0,False,False,True
375,3,100.0,3,1,0.3333333333333333,False,True,False
205,4,74.4,4,0,0.0,False,False,True
369,3,100.0,3,0,0.0,False,False,True
818,2,82.0,2,0,0.0,False,False,True
843,2,100.0,2,0,0.0,False,False,True
816,2,100.0,2,0,0.0,False,False,True
379,3,75.66666666666667,3,0,0.0,False,False,True
139,5,77.33333333333333,5,0,0.0,False,False,True
862,2,85.0,2,0,0.0,False,False,True
819,2,86.0,2,0,0.0,False,False,True
856,2,100.0,2,0,0.0,False,False,True
370,3,79.66666666666667,3,0,0.0,False,False,True
208,4,78.5,4,0,0.0,False,False,True
837,2,82.0,2,0,0.0,False,False,True
891,2,80.0,2,0,0.0,False,False,True
866,2,91.0,2,1,0.5,False,True,False
216,4,84.8,4,2,0.5,False,True,False
892,2,72.0,2,0,0.0,False,False,True
847,2,73.0,2,0,0.0,False,False,True
214,4,72.0,4,0,0.0,False,False,True
850,2,80.0,2,0,0.0,False,False,True
385,3,83.0,3,0,0.0,False,False,True
371,3,93.66666666666669,3,0,0.0,False,False,True
839,2,77.0,2,0,0.0,False,False,True
860,2,83.0,2,0,0.0,False,False,True
802,2,89.0,2,0,0.0,False,False,True
886,2,76.0,2,0,0.0,False,False,True
873,2,70.0,2,1,0.5,False,True,False
209,4,77.0,4,0,0.0,False,False,True
374,3,74.33333333333333,3,0,0.0,False,False,True
849,2,92.0,2,0,0.0,False,False,True
360,3,100.0,3,0,0.0,False,False,True
378,3,85.0,3,0,0.0,False,False,True
838,2,91.0,2,0,0.0,False,False,True
141,5,75.88888888888889,5,0,0.0,False,False,True
833,2,84.0,2,0,0.0,False,False,True
874,2,86.0,2,0,0.0,False,False,True
362,3,100.0,3,0,0.0,False,False,True
854,2,77.0,2,0,0.0,False,False,True
855,2,100.0,2,0,0.0,False,False,True
387,3,72.66666666666667,3,0,0.0,False,False,True
803,2,82.0,2,0,0.0,False,False,True
875,2,76.0,2,0,0.0,False,False,True
821,2,100.0,2,0,0.0,False,False,True
363,3,100.0,3,2,0.6666666666666666,False,True,False
884,2,96.0,2,0,0.0,False,False,True
830,2,81.0,2,1,0.5,False,True,False
857,2,72.0,2,0,0.0,False,False,True
822,2,80.0,2,2,1.0,True,False,False
877,2,100.0,2,0,0.0,False,False,True
804,2,92.0,2,2,1.0,True,False,False
859,2,70.0,2,0,0.0,False,False,True
835,2,92.0,2,0,0.0,False,False,True
836,2,78.0,2,0,0.0,False,False,True
361,3,85.0,3,0,0.0,False,False,True
140,5,81.8,5,0,0.0,False,False,True
825,2,89.0,2,0,0.0,False,False,True
897,2,72.0,2,0,0.0,False,False,True
807,2,88.0,2,0,0.0,False,False,True
56,8,80.0909090909091,8,0,0.0,False,False,True
101,6,79.33333333333333,6,0,0.0,False,False,True
826,2,100.0,2,0,0.0,False,False,True
372,3,100.0,3,0,0.0,False,False,True
364,3,81.33333333333333,3,1,0.3333333333333333,False,True,False
54,8,90.72727272727272,8,1,0.125,False,True,False
211,4,93.25,4,0,0.0,False,False,True
365,3,100.0,3,0,0.0,False,False,True
864,2,100.0,2,0,0.0,False,False,True
381,3,82.33333333333333,3,0,0.0,False,False,True
366,3,83.0,3,0,0.0,False,False,True
865,2,84.0,2,0,0.0,False,False,True
808,2,100.0,2,1,0.5,False,True,False
215,4,100.0,4,0,0.0,False,False,True
863,2,100.0,2,0,0.0,False,False,True
213,4,84.0,4,0,0.0,False,False,True
382,3,100.0,3,0,0.0,False,False,True
367,3,77.5,3,0,0.0,False,False,True
867,2,100.0,2,0,0.0,False,False,True
828,2,77.0,2,0,0.0,False,False,True
383,3,86.66666666666667,3,0,0.0,False,False,True
810,2,93.0,2,0,0.0,False,False,True
894,2,83.0,2,2,1.0,True,False,False
73,7,81.6923076923077,7,0,0.0,False,False,True
893,2,78.0,2,0,0.0,False,False,True
868,2,85.0,2,2,1.0,True,False,False
896,2,100.0,2,0,0.0,False,False,True
890,2,92.0,2,0,0.0,False,False,True
812,2,72.0,2,0,0.0,False,False,True
811,2,73.0,2,1,0.5,False,True,False
217,4,81.66666666666667,4,0,0.0,False,False,True
895,2,85.0,2,1,0.5,False,True,False
212,4,77.0,4,0,0.0,False,False,True
74,7,75.85714285714286,7,0,0.0,False,False,True
368,3,100.0,3,0,0.0,False,False,True
55,8,83.81818181818181,8,0,0.0,False,False,True
1,40,76.03508771929825,40,0,0.0,False,False,True
831,2,76.0,2,0,0.0,False,False,True
376,3,87.66666666666667,3,0,0.0,False,False,True
380,3,89.0,3,0,0.0,False,False,True
814,2,79.0,2,0,0.0,False,False,True
832,2,88.0,2,0,0.0,False,False,True
871,2,100.0,2,0,0.0,False,False,True
377,3,73.66666666666667,3,0,0.0,False,False,True
880,2,85.0,2,0,0.0,False,False,True
881,2,93.0,2,0,0.0,False,False,True
878,2,83.0,2,0,0.0,False,False,True
879,2,88.0,2,0,0.0,False,False,True
384,3,75.0,3,0,0.0,False,False,True
142,5,77.8,5,0,0.0,False,False,True
841,2,86.0,2,0,0.0,False,False,True
882,2,92.0,2,0,0.0,False,False,True
872,2,98.0,2,0,0.0,False,False,True
885,2,77.0,2,0,0.0,False,False,True
883,2,88.0,2,0,0.0,False,False,True
898,2,87.0,2,0,0.0,False,False,True
820,2,100.0,2,0,0.0,False,False,True
842,2,83.0,2,0,0.0,False,False,True
899,2,74.0,2,0,0.0,False,False,True
823,2,100.0,2,0,0.0,False,False,True
844,2,100.0,2,0,0.0,False,False,True
846,2,100.0,2,0,0.0,False,False,True
848,2,82.0,2,0,0.0,False,False,True
851,2,100.0,2,0,0.0,False,False,True
852,2,100.0,2,0,0.0,False,False,True
834,2,73.0,2,0,0.0,False,False,True
853,2,70.0,2,0,0.0,False,False,True
824,2,100.0,2,0,0.0,False,False,True
858,2,100.0,2,0,0.0,False,False,True
827,2,81.0,2,0,0.0,False,False,True
861,2,85.0,2,0,0.0,False,False,True
373,3,96.66666666666669,3,0,0.0,False,False,True
889,2,81.0,2,0,0.0,False,False,True
975,2,87.0,2,0,0.0,False,False,True
900,2,84.0,2,0,0.0,False,False,True
405,3,79.33333333333333,3,2,0.6666666666666666,False,True,False
992,2,77.0,2,2,1.0,True,False,False
218,4,81.25,4,2,0.5,False,True,False
901,2,88.0,2,2,1.0,True,False,False
951,2,81.0,2,2,1.0,True,False,False
955,2,100.0,2,0,0.0,False,False,True
224,4,76.33333333333333,4,1,0.25,False,True,False
902,2,86.0,2,2,1.0,True,False,False
219,4,85.66666666666667,4,0,0.0,False,False,True
903,2,85.0,2,0,0.0,False,False,True
906,2,90.0,2,2,1.0,True,False,False
905,2,81.0,2,2,1.0,True,False,False
977,2,88.0,2,2,1.0,True,False,False
388,3,74.0,3,3,1.0,True,False,False
412,3,79.0,3,0,0.0,False,False,True
907,2,100.0,2,0,0.0,False,False,True
904,2,87.0,2,0,0.0,False,False,True
960,2,71.0,2,0,0.0,False,False,True
910,2,87.0,2,0,0.0,False,False,True
909,2,85.0,2,0,0.0,False,False,True
916,2,82.0,2,0,0.0,False,False,True
969,2,75.0,2,0,0.0,False,False,True
912,2,100.0,2,0,0.0,False,False,True
410,3,84.0,4,2,0.5,False,True,False
1579,1,0.0,2,2,1.0,True,False,False
965,2,83.0,2,1,0.5,False,True,False
414,3,80.5,3,0,0.0,False,False,True
921,2,90.0,2,0,0.0,False,False,True
407,3,82.0,3,1,0.3333333333333333,False,True,False
908,2,100.0,2,0,0.0,False,False,True
914,2,72.0,2,0,0.0,False,False,True
961,2,93.0,2,1,0.5,False,True,False
102,6,81.1,6,2,0.3333333333333333,False,True,False
413,3,74.5,3,0,0.0,False,False,True
913,2,88.0,2,0,0.0,False,False,True
220,4,78.66666666666667,4,2,0.5,False,True,False
911,2,89.0,2,0,0.0,False,False,True
962,2,73.0,2,1,0.5,False,True,False
980,2,84.0,2,0,0.0,False,False,True
229,4,94.33333333333331,4,2,0.5,False,True,False
963,2,93.0,2,1,0.5,False,True,False
915,2,100.0,2,0,0.0,False,False,True
964,2,80.0,2,1,0.5,False,True,False
966,2,75.0,2,1,0.5,False,True,False
75,7,77.57142857142857,7,3,0.42857142857142855,False,True,False
996,2,87.0,2,0,0.0,False,False,True
919,2,71.0,2,0,0.0,False,False,True
976,2,100.0,2,0,0.0,False,False,True
389,3,78.5,3,0,0.0,False,False,True
994,2,76.0,2,0,0.0,False,False,True
391,3,76.33333333333333,3,0,0.0,False,False,True
983,2,92.0,2,0,0.0,False,False,True
993,2,76.0,2,0,0.0,False,False,True
917,2,89.0,2,0,0.0,False,False,True
970,2,85.0,2,1,0.5,False,True,False
21,12,80.55555555555556,13,1,0.07692307692307693,False,True,False
982,2,100.0,2,0,0.0,False,False,True
978,2,83.0,2,0,0.0,False,False,True
918,2,100.0,2,0,0.0,False,False,True
920,2,88.0,2,0,0.0,False,False,True
39,9,83.38095238095238,9,1,0.1111111111111111,False,True,False
143,5,74.66666666666667,6,0,0.0,False,False,True
231,4,76.25,4,0,0.0,False,False,True
925,2,100.0,2,0,0.0,False,False,True
390,3,72.5,3,1,0.3333333333333333,False,True,False
923,2,70.0,2,0,0.0,False,False,True
924,2,82.0,2,0,0.0,False,False,True
922,2,74.0,2,0,0.0,False,False,True
979,2,72.0,2,0,0.0,False,False,True
997,2,91.0,2,0,0.0,False,False,True
1001,2,78.0,2,0,0.0,False,False,True
999,2,70.0,2,2,1.0,True,False,False
943,2,76.0,2,0,0.0,False,False,True
981,2,91.0,2,0,0.0,False,False,True
392,3,80.5,3,0,0.0,False,False,True
12,19,84.36666666666666,19,1,0.05263157894736842,False,True,False
941,2,89.0,2,0,0.0,False,False,True
987,2,85.0,2,0,0.0,False,False,True
972,2,83.0,2,1,0.5,False,True,False
988,2,77.0,2,0,0.0,False,False,True
948,2,90.0,2,0,0.0,False,False,True
415,3,100.0,3,0,0.0,False,False,True
986,2,72.0,2,0,0.0,False,False,True
953,2,75.0,2,0,0.0,False,False,True
991,2,76.0,2,0,0.0,False,False,True
406,3,72.0,3,0,0.0,False,False,True
928,2,81.0,2,0,0.0,False,False,True
221,4,84.6,4,0,0.0,False,False,True
393,3,80.5,3,0,0.0,False,False,True
1000,2,79.0,2,0,0.0,False,False,True
971,2,89.0,2,0,0.0,False,False,True
958,2,90.0,2,0,0.0,False,False,True
929,2,96.0,2,0,0.0,False,False,True
967,2,87.0,2,0,0.0,False,False,True
1004,2,82.0,2,0,0.0,False,False,True
1008,2,87.0,2,0,0.0,False,False,True
926,2,93.0,2,0,0.0,False,False,True
927,2,84.0,2,0,0.0,False,False,True
394,3,89.33333333333333,3,0,0.0,False,False,True
968,2,73.0,2,0,0.0,False,False,True
6,27,78.38271604938272,27,1,0.037037037037037035,False,True,False
930,2,89.0,2,0,0.0,False,False,True
22,12,76.3076923076923,12,0,0.0,False,False,True
40,9,81.0,9,0,0.0,False,False,True
1005,2,100.0,2,0,0.0,False,False,True
1002,2,72.0,2,0,0.0,False,False,True
989,2,78.0,2,0,0.0,False,False,True
